3.3e-07,3.63205749904838e-06
3.33333333333333e-07,5.7003892818849e-06
3.36666666666667e-07,2.59441440312323e-07
3.4e-07,-5.42451331760109e-06
3.43333333333333e-07,-4.89451714153273e-06
3.46666666666667e-07,3.53134802066299e-06
3.5e-07,1.59522226567748e-05
3.53333333333333e-07,1.29848136007251e-05
3.56666666666667e-07,-6.72806236906019e-06
3.6e-07,-1.66506747900979e-05
3.63333333333333e-07,-1.07357410775457e-05
3.66666666666667e-07,1.72878649239596e-05
3.7e-07,2.95285041108394e-05
3.73333333333333e-07,1.86102235214956e-05
3.76666666666667e-07,-1.48276308639908e-05
3.8e-07,-3.33220303280811e-05
3.83333333333333e-07,-1.72097165234795e-05
3.86666666666667e-07,2.43560713424618e-05
3.9e-07,5.11404724966752e-05
3.93333333333333e-07,2.93643785983699e-05
3.96666666666667e-07,-2.79039257965343e-05
4e-07,-6.01729893457352e-05
4.03333333333333e-07,-3.03789710802914e-05
4.06666666666667e-07,4.43055555758768e-05
4.1e-07,8.65912715626402e-05
4.13333333333333e-07,4.55971503508062e-05
4.16666666666667e-07,-4.97615595192752e-05
4.2e-07,-0.000103189405068878
4.23333333333333e-07,-4.88892370704238e-05
4.26666666666667e-07,6.96019602964411e-05
4.3e-07,0.000141517570446779
4.33333333333333e-07,7.7509026004582e-05
4.36666666666667e-07,-8.11095262922288e-05
4.4e-07,-0.000176015154577551
4.43333333333333e-07,-8.88104824114518e-05
4.46666666666667e-07,0.000118763937858314
4.5e-07,0.000230210325754343
4.53333333333333e-07,0.000115099644380387
4.56666666666667e-07,-0.000139556470151002
4.6e-07,-0.000280192262570937
4.63333333333333e-07,-0.000138107866232987
4.66666666666667e-07,0.000180024340756167
4.7e-07,0.000354637911775717
4.73333333333333e-07,0.000173642862023063
4.76666666666667e-07,-0.000225540262927672
4.8e-07,-0.000442856119038715
4.83333333333333e-07,-0.000215196037457876
4.86666666666667e-07,0.000281025075863847
4.9e-07,0.000550285351467427
4.93333333333333e-07,0.00026404457296297
4.96666666666667e-07,-0.000361442339495657
