3.3e-07,-4.2505515630066e-06
3.33333333333333e-07,-3.02502689682525e-06
3.36666666666667e-07,-8.08600762439275e-07
3.4e-07,3.1968625315132e-06
3.43333333333333e-07,-1.43923693703837e-06
3.46666666666667e-07,-2.64937262736211e-06
3.5e-07,-5.79735972974446e-06
3.53333333333333e-07,-3.39573881020427e-06
3.56666666666667e-07,-2.25732566242507e-06
3.6e-07,1.51435778866893e-06
3.63333333333333e-07,-5.43122704858253e-06
3.66666666666667e-07,-7.64152147026799e-06
3.7e-07,-1.01336016954398e-05
3.73333333333333e-07,-1.32522361588711e-06
3.76666666666667e-07,4.46336868830156e-06
3.8e-07,-3.77659080010478e-07
3.83333333333333e-07,-9.78640902166005e-06
3.86666666666667e-07,-1.38117487270489e-05
3.9e-07,-1.12449231858133e-05
3.93333333333333e-07,-2.06487262177762e-06
3.96666666666667e-07,4.35780049660184e-06
4e-07,-2.18012471158253e-06
4.03333333333333e-07,-1.34313864122623e-05
4.06666666666667e-07,-1.70591942823521e-05
4.1e-07,-1.45501578658102e-05
4.13333333333333e-07,-2.60663659655869e-06
4.16666666666667e-07,4.86671130763443e-06
4.2e-07,-2.84121692367476e-06
4.23333333333333e-07,-1.84911509195312e-05
4.26666666666667e-07,-2.55833455404372e-05
4.3e-07,-1.94623261413258e-05
4.33333333333333e-07,-4.77973454816329e-06
4.36666666666667e-07,1.07632208039194e-05
4.4e-07,-5.15445448968202e-06
4.43333333333333e-07,-2.70214334326497e-05
4.46666666666667e-07,-3.86498387867182e-05
4.5e-07,-2.5715845126913e-05
4.53333333333333e-07,1.36946466968202e-06
4.56666666666667e-07,1.6946178636798e-05
4.6e-07,-3.26187558342852e-06
4.63333333333333e-07,-4.16639483509116e-05
4.66666666666667e-07,-5.41282777966011e-05
4.7e-07,-3.08327159998007e-05
4.73333333333333e-07,1.11562981068363e-05
4.76666666666667e-07,2.7134104728877e-05
4.8e-07,-9.47332088271624e-07
4.83333333333333e-07,-5.017599358764e-05
4.86666666666667e-07,-7.41535947615474e-05
4.9e-07,-4.40196162054434e-05
4.93333333333333e-07,1.33332379775083e-05
4.96666666666667e-07,4.82301574375179e-05
5e-07,2.18219461347403e-05
5.03333333333333e-07,-5.17092342908541e-05
5.06666666666667e-07,-0.000112128079980551
5.1e-07,-9.63729176124153e-05
5.13333333333333e-07,4.00403739237879e-06
5.16666666666667e-07,0.00011463301663215
5.2e-07,0.000132797514771444
5.23333333333333e-07,-1.09780617087476e-05
5.26666666666667e-07,-0.000270122584295676
5.3e-07,-0.00043987946009744
5.33333333333333e-07,-0.000187394476159637
5.36666666666667e-07,0.000818155165875686
5.4e-07,0.00270955435310791
5.43333333333333e-07,0.00524808665227401
5.46666666666667e-07,0.00776579605138985
5.5e-07,0.00937482391337763
5.53333333333333e-07,0.00937937876123284
5.56666666666667e-07,0.00766239395761802
5.6e-07,0.0048564975748678
5.63333333333333e-07,0.00208242664126128
5.66666666666667e-07,0.000429321620029085
5.7e-07,0.000351634980743096
5.73333333333333e-07,0.00145047526167349
5.76666666666667e-07,0.00263708566047756
5.8e-07,0.00272457115913057
5.83333333333333e-07,0.00105630935326141
5.86666666666667e-07,-0.00211463069569539
5.9e-07,-0.00578512540846825
5.93333333333333e-07,-0.00863461340464766
5.96666666666667e-07,-0.00972673726931598
6e-07,-0.00889583605314698
6.03333333333333e-07,-0.00677284131715866
6.06666666666667e-07,-0.00434781248789156
6.1e-07,-0.00241664719248843
6.13333333333333e-07,-0.00119623229597264
6.16666666666667e-07,-0.00035961022978018
6.2e-07,0.000568597856229081
6.23333333333333e-07,0.00173551028033802
6.26666666666667e-07,0.00286441871391454
6.3e-07,0.00345185613557959
6.33333333333333e-07,0.00322783784436154
6.36666666666667e-07,0.00240776136131862
6.4e-07,0.00160172268503076
6.43333333333333e-07,0.00140814317909254
6.46666666666667e-07,0.00201532584570104
6.5e-07,0.00313453757259059
6.53333333333333e-07,0.0041925218335547
6.56666666666667e-07,0.004707183563892
6.6e-07,0.00449867227319524
6.63333333333333e-07,0.0037136695988644
6.66666666666667e-07,0.00271382367955248
6.7e-07,0.00185234506649364
6.73333333333333e-07,0.00131284474525091
6.76666666666667e-07,0.00100142959388799
6.8e-07,0.000520393581974514
